index,Order_Id,Cust ID,Gender,Age,Date,Status,Channel ,SKU,Category,Size,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,B2B
7239,404-8835910-5740325,8835910,Female,25,04-04-2022,Delivered,Amazon,NW005-ST-PJ-XL,Set,XL,1,INR,562,HYDERABAD,TELANGANA,500027,IN,False
7240,407-3203726-2044307,3203726,Male,31,04-04-2022,Delivered,Flipkart,SET389-KR-NP-XL,Set,XL,1,INR,629,NEW DELHI,DELHI,110075,IN,False
7241,406-6697304-8734739,6697304,Female,68,04-04-2022,Delivered,Amazon,J0377-SKD-M,Set,M,1,INR,1099,KOLKATA,WEST BENGAL,700014,IN,False
7242,406-4452174-8729162,4452174,Male,46,04-04-2022,Delivered,Amazon,J0230-SKD-S,Set,S,1,INR,1163,NEW DELHI,DELHI,110085,IN,False
7243,404-1848751-8841149,1848751,Female,28,04-04-2022,Delivered,Amazon,J0340-TP-S,Top,S,1,INR,908,CHENNAI,TAMIL NADU,600015,IN,False
7244,403-1328037-4897142,1328037,Female,44,04-04-2022,Delivered,Flipkart,SET145-KR-NP-L,Set,L,1,INR,764,MIRAJ,MAHARASHTRA,416410,IN,False
7245,405-6316028-1582747,6316028,Male,19,04-04-2022,Delivered,Amazon,SET268-KR-NP-S,Set,S,1,INR,698,MEERUT,UTTAR PRADESH,250103,IN,False
7246,404-7006011-8869918,7006011,Female,27,04-04-2022,Delivered,Myntra,J0247-SKD-L,Set,L,1,INR,777,MANGALURU,KARNATAKA,575006,IN,False
7247,407-1715693-9030720,1715693,Female,45,04-04-2022,Delivered,Amazon,SET278-KR-NP-M,Set,M,1,INR,1442,PUNE,MAHARASHTRA,411060,IN,False
7248,404-5375555-5949941,5375555,Female,70,04-04-2022,Delivered,Myntra,J0131-KR-XL,kurta,XL,1,INR,342,BENGALURU,KARNATAKA,560030,IN,False
7249,402-0981187-1405907,981187,Female,38,04-04-2022,Delivered,Myntra,JNE3690-TU-XS,Top,XS,1,INR,545,BENGALURU,KARNATAKA,560041,IN,False
7250,402-8058011-5677911,8058011,Female,49,04-04-2022,Refunded,Myntra,JNE3500-KR-XXL,kurta,XXL,1,INR,364,HYDERABAD,TELANGANA,500089,IN,False
7251,406-5513361-6739525,5513361,Female,29,04-04-2022,Delivered,Amazon,J0373-KR-M,kurta,M,1,INR,620,REWA,MADHYA PRADESH,486001,IN,False
7252,406-3172615-1008326,3172615,Female,59,04-04-2022,Delivered,Ajio,SAR015,Saree,Free,1,INR,487,Bhubaneswar,ODISHA,751030,IN,True
7253,406-3172615-1008326,3172615,Male,18,04-04-2022,Delivered,Flipkart,J0010-LCD-S,Set,S,1,INR,999,ROBERTSGANJ,UTTAR PRADESH,231216,IN,False
7254,408-1003616-9179526,1003616,Female,69,04-04-2022,Delivered,Flipkart,SET182-KR-DH-XS,Set,XS,1,INR,699,HYDERABAD,TELANGANA,500023,IN,False
7255,171-2232206-2581113,2232206,Male,29,04-04-2022,Delivered,Amazon,NW038-ST-SR-XXXL,Set,3XL,1,INR,517,New delhi,DELHI,110005,IN,False
7256,403-8646270-1918762,8646270,Female,20,04-04-2022,Delivered,Flipkart,JNE3539-KR-XS,kurta,XS,1,INR,329,GUWAHATI,ASSAM,781022,IN,False
7257,403-8646270-1918762,8646270,Female,38,04-04-2022,Delivered,Flipkart,JNE3399-KR-M,kurta,M,1,INR,435,SHIVAMOGGA,KARNATAKA,577203,IN,False
7258,404-3080353-3066720,3080353,Female,25,04-04-2022,Delivered,Flipkart,SET268-KR-NP-XXL,Set,XXL,1,INR,788,HYDERABAD,TELANGANA,500056,IN,False
7259,407-2161233-9550733,2161233,Female,34,04-04-2022,Delivered,Myntra,JNE3636-KR-XXL,kurta,XXL,1,INR,459,HYDERABAD,TELANGANA,500055,IN,False
7260,406-0119785-8649926,119785,Female,24,04-04-2022,Delivered,Nalli,J0136-KR-XS,kurta,XS,1,INR,568,BENGALURU,KARNATAKA,560091,IN,False
7261,405-6985515-4913151,6985515,Male,55,04-04-2022,Delivered,Amazon,J0041-SET-S,Set,S,1,INR,641,PUNE,MAHARASHTRA,411037,IN,False
7262,402-8933416-5792362,8933416,Male,34,04-04-2022,Delivered,Myntra,J0338-DR-M,Western Dress,M,1,INR,744,HYDERABAD,TELANGANA,500079,IN,False
7263,406-4111611-7838739,4111611,Female,37,04-04-2022,Delivered,Flipkart,JNE3465-KR-S,kurta,S,1,INR,499,Hyderabad,TELANGANA,500011,IN,False
7264,402-4325348-7185954,4325348,Female,19,04-04-2022,Delivered,Myntra,J0230-SKD-S,Set,S,1,INR,1309,MUMBAI,MAHARASHTRA,400099,IN,False
7265,407-9574248-0501146,9574248,Female,42,04-04-2022,Cancelled,Amazon,J0189-TP-M,Top,M,1,INR,307,KALABURGI,KARNATAKA,585102,IN,False
7266,406-6787929-8636314,6787929,Female,21,04-04-2022,Delivered,Myntra,SET273-KR-NP-S,Set,S,1,INR,612,NEW DELHI,DELHI,110084,IN,False
7267,408-7213935-0672367,7213935,Male,24,04-04-2022,Delivered,Amazon,J0003-SET-M,Set,M,1,INR,646,Mysuru,KARNATAKA,570023,IN,False
7268,402-3175220-1097918,3175220,Male,19,04-04-2022,Delivered,Nalli,J0230-SKD-XL,Set,XL,1,INR,969,PIMPRI CHINCHWAD,MAHARASHTRA,412105,IN,False
7269,405-0972438-2421135,972438,Male,34,04-04-2022,Delivered,Myntra,SET145-KR-NP-XXL,Set,XXL,1,INR,764,VIRAJPETE,KARNATAKA,571218,IN,False
7270,404-1732703-3747567,1732703,Male,49,04-04-2022,Delivered,Myntra,JNE3860-DR-L,Western Dress,L,1,INR,614,HYDERABAD,TELANGANA,500070,IN,False
7271,406-6223053-9905112,6223053,Female,72,04-04-2022,Delivered,Amazon,MEN5032-KR-XXXL,kurta,3XL,1,INR,579,GANDHINAGAR,GUJARAT,382006,IN,False
7272,171-1986517-4164346,1986517,Male,34,04-04-2022,Delivered,Myntra,J0305-DR-XS,Western Dress,XS,1,INR,730,CHENNAI,TAMIL NADU,600040,IN,False
7273,407-5484184-8933131,5484184,Female,55,04-04-2022,Delivered,Myntra,JNE2270-KR-487-A-XL,kurta,XL,1,INR,518,CHENNAI,TAMIL NADU,600096,IN,False
7274,403-6695753-0025969,6695753,Female,31,04-04-2022,Delivered,Flipkart,JNE3487-KR-XXL,kurta,XXL,1,INR,345,NARASIMHARAJAPURA,KARNATAKA,577112,IN,False
7275,404-8416906-9503551,8416906,Female,32,04-04-2022,Delivered,Meesho,SET183-KR-DH-M,Set,M,1,INR,730,HYDERABAD,TELANGANA,500084,IN,False
7276,171-9643646-6102724,9643646,Female,72,04-04-2022,Delivered,Amazon,JNE3781-KR-XXL,kurta,XXL,1,INR,416,ZIRAKPUR,PUNJAB,140603,IN,False
7277,402-0164178-0723553,164178,Female,55,04-04-2022,Delivered,Amazon,JNE3691-TU-XXXL,Top,3XL,1,INR,925,NOIDA,UTTAR PRADESH,201301,IN,False
7278,403-9659461-1630740,9659461,Male,33,04-04-2022,Delivered,Amazon,SET251-KR-PP-M,Set,M,1,INR,759,Gorakhpur,UTTAR PRADESH,273014,IN,False
7279,403-5876311-9580308,5876311,Female,44,04-04-2022,Delivered,Amazon,J0340-TP-XXL,Top,XXL,1,INR,563,MUMBAI,MAHARASHTRA,400072,IN,False
7280,408-7782600-1445111,7782600,Female,36,04-04-2022,Delivered,Amazon,NW014-ST-SR-XXXL,Set,3XL,1,INR,537,AHMEDABAD,GUJARAT,380004,IN,False
7281,171-0567806-9881104,567806,Male,25,04-04-2022,Delivered,Myntra,J0305-DR-L,Western Dress,L,1,INR,774,BAHADURGARH,HARYANA,124507,IN,False
7282,406-7022692-9260306,7022692,Female,20,04-04-2022,Delivered,Amazon,JNE3713-TP-N-S,Top,S,1,INR,359,Surat,GUJARAT,394515,IN,False
7283,408-2433515-6703526,2433515,Female,28,04-04-2022,Delivered,Amazon,J0201-TP-L,Top,L,1,INR,588,BENGALURU,KARNATAKA,560085,IN,False
7284,406-9772922-6914713,9772922,Female,68,04-04-2022,Delivered,Myntra,MEN5021-KR-M,kurta,M,1,INR,533,Chittaranjan,WEST BENGAL,713331,IN,False
7285,406-6016230-6985939,6016230,Female,41,04-04-2022,Delivered,Amazon,MEN5025-KR-L,kurta,L,1,INR,547,ALIGARH,UTTAR PRADESH,202001,IN,False
7286,171-3594100-6212333,3594100,Female,74,04-04-2022,Delivered,Amazon,JNE3784-KR-XXXL,kurta,3XL,1,INR,496,MUMBAI,MAHARASHTRA,400053,IN,False
7287,407-7307916-1357111,7307916,Female,23,04-04-2022,Delivered,Amazon,JNE3567-KR-S,kurta,S,1,INR,399,GOLABANDHA,ODISHA,761052,IN,False
7288,407-7307916-1357111,7307916,Female,29,04-04-2022,Delivered,Amazon,JNE3562-KR-XXL,kurta,XXL,1,INR,476,JAMMU,JAMMU & KASHMIR,180015,IN,False
7289,405-5482897-7426744,5482897,Female,35,04-04-2022,Delivered,Myntra,J0136-KR-XXXL,kurta,3XL,1,INR,568,MUMBAI,MAHARASHTRA,400022,IN,False
7290,405-0824553-2628366,824553,Female,44,04-04-2022,Delivered,Amazon,NW012-TP-PJ-M,Set,M,1,INR,521,MUMBAI,MAHARASHTRA,400054,IN,False
7291,402-6991079-2035552,6991079,Female,41,04-04-2022,Delivered,Flipkart,J0230-SKD-S,Set,S,1,INR,1112,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN,False
7292,171-8231747-0286718,8231747,Female,30,04-04-2022,Delivered,Others,SET044-KR-NP-XL,Set,XL,1,INR,542,GURUGRAM,HARYANA,122018,IN,False
7293,402-8327961-1099569,8327961,Male,30,04-04-2022,Delivered,Amazon,JNE3797-KR-XL,Western Dress,XL,1,INR,735,SURAT,GUJARAT,395007,IN,False
7294,402-1471138-0977118,1471138,Female,23,04-04-2022,Delivered,Myntra,SET014-KR-PP-XL,Set,XL,1,INR,783,NEW TOWN,WEST BENGAL,700156,IN,False
7295,402-1471138-0977118,1471138,Female,38,04-04-2022,Delivered,Meesho,PJNE3373-KR-N-6XL,kurta,6XL,1,INR,836,THRISSUR,KERALA,680702,IN,False
7296,407-5656375-9562729,5656375,Male,21,04-04-2022,Delivered,Amazon,SET004-KR-SP-M,Set,M,1,INR,711,KOLKATA,WEST BENGAL,700005,IN,False
7297,407-5656375-9562729,5656375,Female,25,04-04-2022,Delivered,Flipkart,PJNE3252-KR-N-5XL,kurta,5XL,1,INR,925,GURUGRAM,HARYANA,122102,IN,False
7298,404-4548289-5222737,4548289,Female,38,04-04-2022,Delivered,Flipkart,MEN5013-KR-XXL,kurta,XXL,1,INR,499,BIKRAMGANJ,BIHAR,802212,IN,False
7299,171-9416091-7570758,9416091,Female,24,04-04-2022,Delivered,Amazon,PJNE3440-KR-N-6XL,kurta,6XL,1,INR,925,HYDERABAD,TELANGANA,502032,IN,False
7300,406-6859995-6123565,6859995,Male,38,04-04-2022,Delivered,Flipkart,NW030-TP-PJ-XL,Set,XL,1,INR,582,GREATER NOIDA,UTTAR PRADESH,201306,IN,False
7301,407-5055935-6587550,5055935,Female,39,04-04-2022,Delivered,Others,J0377-SKD-XL,Set,XL,1,INR,969,HODAL,HARYANA,121106,IN,False
7302,171-0898418-8258756,898418,Male,45,04-04-2022,Delivered,Amazon,SET331-KR-NP-XXXL,Set,3XL,1,INR,589,DEORIA,UTTAR PRADESH,274001,IN,False
7303,406-3928026-9193162,3928026,Female,39,04-04-2022,Delivered,Myntra,JNE3468-KR-L,kurta,L,1,INR,352,AURANGABAD,MAHARASHTRA,431003,IN,False
7304,407-9772571-7691534,9772571,Female,34,04-04-2022,Delivered,Others,J0376-SKD-XXL,Set,XXL,1,INR,969,Warangal,TELANGANA,506349,IN,False
7305,404-9154206-1194742,9154206,Female,39,04-04-2022,Returned,Flipkart,SET185-KR-NP-L,Set,L,1,INR,785,Naharlagun,ARUNACHAL PRADESH,791110,IN,False
7306,171-6870965-7277910,6870965,Male,75,04-04-2022,Delivered,Flipkart,SET087-KR-PP-XXXL,Set,3XL,1,INR,925,NAVI MUMBAI,MAHARASHTRA,410206,IN,False
7307,407-5400302-6697952,5400302,Male,23,04-04-2022,Delivered,Flipkart,SET344-KR-NP-L,Set,L,1,INR,968,GHAZIABAD,UTTAR PRADESH,201014,IN,False
7308,171-6848344-2889120,6848344,Female,26,04-04-2022,Delivered,Amazon,SET433-KR-NP-L,Set,L,1,INR,560,BENGALURU,KARNATAKA,560037,IN,False
7309,402-0799271-6875513,799271,Male,45,04-04-2022,Delivered,Others,JNE3625-DR-M,Western Dress,M,1,INR,434,BENGALURU,KARNATAKA,560055,IN,False
7310,403-8750423-8864304,8750423,Female,31,04-04-2022,Delivered,Amazon,JNE3366-KR-1053-M,kurta,M,1,INR,376,KOZHIKODE,KERALA,673001,IN,False
7311,402-1962964-2048324,1962964,Female,31,04-04-2022,Delivered,Others,JNE3368-KR-S,kurta,S,1,INR,471,SURAT,GUJARAT,394107,IN,False
7312,406-8636071-1892326,8636071,Female,73,04-04-2022,Delivered,Amazon,JNE3697-KR-L,kurta,L,1,INR,486,THRISSUR,KERALA,680012,IN,False
7313,408-9708293-7721153,9708293,Female,20,04-04-2022,Delivered,Flipkart,JNE2270-KR-487-A-S,kurta,S,1,INR,518,SAMBALPUR,ODISHA,768001,IN,False
7314,402-0178344-2727545,178344,Male,19,04-04-2022,Delivered,Nalli,SET268-KR-NP-M,Set,M,1,INR,788,Hyderabad,TELANGANA,500085,IN,False
7315,406-1694189-5317907,1694189,Male,24,04-04-2022,Delivered,Nalli,SET295-KR-NP-XS,Set,XS,1,INR,747,MEERUT,UTTAR PRADESH,250001,IN,False
7316,405-1594500-5871504,1594500,Male,26,04-04-2022,Delivered,Myntra,SET268-KR-NP-L,Set,L,1,INR,788,HOWRAH,WEST BENGAL,711101,IN,False
7317,171-6741576-9738734,6741576,Female,19,04-04-2022,Delivered,Others,SET374-KR-NP-S,Set,S,1,INR,597,ALLAHABAD,UTTAR PRADESH,211011,IN,False
7318,408-1587559-7002714,1587559,Female,61,04-04-2022,Delivered,Amazon,J0340-TP-XL,Top,XL,1,INR,599,FARIDABAD,HARYANA,121002,IN,False
7319,402-9707597-6462756,9707597,Female,35,04-04-2022,Delivered,Flipkart,J0094-KR-XS,kurta,XS,1,INR,568,NAVI MUMBAI,MAHARASHTRA,400705,IN,False
7320,403-4362812-9432336,4362812,Female,43,04-04-2022,Refunded,Nalli,JNE3463-KR-XXL,kurta,XXL,1,INR,528,NEW DELHI,DELHI,110057,IN,False
7321,403-3191892-4025950,3191892,Female,39,04-04-2022,Delivered,Meesho,JNE3703-KR-XL,kurta,XL,1,INR,292,NEW DELHI,DELHI,110058,IN,False
7322,171-7023469-0457966,7023469,Female,19,04-04-2022,Delivered,Amazon,SET291-KR-PP-XL,Set,XL,1,INR,569,NEW DELHI,DELHI,110034,IN,False
7323,407-8211744-7945945,8211744,Male,69,04-04-2022,Delivered,Amazon,J0005-DR-XXXL,Western Dress,3XL,1,INR,899,ITANAGAR,ARUNACHAL PRADESH,791113,IN,False
7324,171-8619529-8749101,8619529,Male,46,04-04-2022,Delivered,Myntra,SET398-KR-PP-S,Set,S,1,INR,1115,New Delhi,DELHI,110036,IN,False
7325,171-2297091-4451511,2297091,Female,55,04-04-2022,Delivered,Nalli,SET408-KR-NP-S,Set,S,1,INR,499,NEW DELHI,DELHI,110047,IN,False
7326,404-2017527-2649159,2017527,Male,40,04-04-2022,Delivered,Myntra,J0343-DR-M,Western Dress,M,1,INR,744,CHENNAI,TAMIL NADU,600106,IN,False
7327,408-7868712-8409158,7868712,Male,35,04-04-2022,Delivered,Myntra,JNE3797-KR-XL,Western Dress,XL,1,INR,771,NEW DELHI,DELHI,110054,IN,False
7328,407-5041666-5879539,5041666,Male,45,04-04-2022,Delivered,Nalli,SET340-KR-NP-S,Set,S,1,INR,799,HYDERABAD,TELANGANA,500083,IN,False
7329,404-8028055-3057109,8028055,Female,26,04-04-2022,Delivered,Amazon,JNE3636-KR-XXL,kurta,XXL,1,INR,459,SINGRAULI,MADHYA PRADESH,486889,IN,False
7330,404-0515800-1261960,515800,Female,37,04-04-2022,Cancelled,Flipkart,JNE3539-KR-XS,kurta,XS,1,INR,328,Thiruvananthapuram,KERALA,695587,IN,False
7331,406-5607244-5100333,5607244,Male,19,04-04-2022,Delivered,Amazon,J0230-SKD-XS,Set,XS,1,INR,1163,PUNE,MAHARASHTRA,411023,IN,False
7332,405-8912803-6473955,8912803,Female,47,04-04-2022,Delivered,Others,JNE3568-KR-XL,kurta,XL,1,INR,399,BENGALURU,KARNATAKA,560077,IN,False
7333,405-8912803-6473955,8912803,Female,68,04-04-2022,Delivered,Nalli,JNE3702-KR-XXXL,kurta,3XL,1,INR,342,KOLKATA,WEST BENGAL,700084,IN,False
7334,408-8851014-4254766,8851014,Male,38,04-04-2022,Delivered,Myntra,SET269-KR-NP-XXXL,Set,3XL,1,INR,799,KAVERIPATTINAM,TAMIL NADU,635112,IN,False
7335,404-0702647-4973158,702647,Female,33,04-04-2022,Delivered,Amazon,SET098-KR-PP-S,Set,S,1,INR,696,BENGALURU,KARNATAKA,560087,IN,False
7336,406-6297755-3676337,6297755,Female,54,04-04-2022,Delivered,Ajio,J0213-TP-XL,Top,XL,1,INR,794,NAVI MUMBAI,MAHARASHTRA,400709,IN,False
7337,404-3414051-4289915,3414051,Female,76,04-04-2022,Delivered,Amazon,JNE3807-KR-XL,kurta,XL,1,INR,666,Howrah,WEST BENGAL,711302,IN,False
7338,171-5089071-8537166,5089071,Female,59,04-04-2022,Delivered,Myntra,J0003-SET-XS,Set,XS,1,INR,646,BENGALURU,KARNATAKA,560076,IN,False
7339,407-2799357-0125929,2799357,Female,47,04-04-2022,Delivered,Ajio,SET269-KR-NP-XXL,Set,XXL,1,INR,799,NEW DELHI,DELHI,110092,IN,False
7340,404-6595780-6153114,6595780,Female,57,04-04-2022,Delivered,Flipkart,J0234-SKD-XL,Set,XL,1,INR,1186,BHOPAL,MADHYA PRADESH,462021,IN,False
7341,407-2888634-6919551,2888634,Female,36,04-04-2022,Delivered,Amazon,JNE3721-KR-XL,kurta,XL,1,INR,292,KANPUR,UTTAR PRADESH,208007,IN,False
7342,404-5502916-5423553,5502916,Female,26,04-04-2022,Delivered,Nalli,MEN5011-KR-XL,kurta,XL,1,INR,688,DHAMNOD DHAR DISTRICT,MADHYA PRADESH,454552,IN,False
7343,404-5502916-5423553,5502916,Female,60,04-04-2022,Delivered,Amazon,MEN5013-KR-XL,kurta,XL,1,INR,688,DHAMNOD DHAR DISTRICT,MADHYA PRADESH,454552,IN,False
7344,404-6148997-1660301,6148997,Male,55,04-04-2022,Delivered,Amazon,SET331-KR-NP-L,Set,L,1,INR,589,HYDERABAD,TELANGANA,500049,IN,False
7345,171-0094613-6157951,94613,Female,30,04-04-2022,Delivered,Myntra,JNE3443-KR-XL,kurta,XL,1,INR,487,NEW DELHI,DELHI,110092,IN,False
7346,408-0876021-8778737,876021,Female,48,04-04-2022,Cancelled,Myntra,JNE3487-KR-XL,kurta,XL,1,INR,345,PORT BLAIR,ANDAMAN & NICOBAR ,744103,IN,False
7347,404-6405965-5672310,6405965,Female,39,04-04-2022,Delivered,Flipkart,J0230-SKD-XXL,Set,XXL,1,INR,969,HOWRAH,WEST BENGAL,711101,IN,False
7348,402-3001112-4946757,3001112,Female,39,04-04-2022,Delivered,Amazon,PJNE3291-KR-5XL,kurta,5XL,1,INR,869,HYDERABAD,TELANGANA,500075,IN,False
7349,406-2489689-6774736,2489689,Female,28,04-04-2022,Delivered,Amazon,SET044-KR-NP-XS,Set,XS,1,INR,612,Yacharam,TELANGANA,501509,IN,False
7350,405-6956695-0409135,6956695,Male,33,04-04-2022,Delivered,Nalli,SET346-KR-PP-S,Set,S,1,INR,911,NEW DELHI,DELHI,110048,IN,False
7351,408-0242613-5487533,242613,Female,29,04-04-2022,Delivered,Amazon,JNE3655-TP-M,Top,M,1,INR,329,MUMBAI,MAHARASHTRA,400022,IN,False
7352,402-6076868-5291526,6076868,Male,26,04-04-2022,Returned,Myntra,SET004-KR-SP-A-S,Set,S,1,INR,652,Katra,JAMMU & KASHMIR,182301,IN,False
7353,406-7658793-7386725,7658793,Female,31,04-04-2022,Delivered,Myntra,SET345-KR-NP-S,Set,S,1,INR,618,GURUGAON,HARYANA,122017,IN,False
7354,171-6579405-0793157,6579405,Female,70,04-04-2022,Delivered,Amazon,SET375-KR-NP-M,Set,M,1,INR,696,GWALIOR,MADHYA PRADESH,474001,IN,False
7355,404-6791717-4642764,6791717,Female,22,04-04-2022,Delivered,Myntra,SET247-KR-SHA-XS,Set,XS,1,INR,680,PUNE,MAHARASHTRA,411028,IN,False
7356,406-7898240-9691509,7898240,Female,23,04-04-2022,Delivered,Ajio,SET380-KR-NP-M,Set,M,1,INR,984,HATHRAS,UTTAR PRADESH,204101,IN,False
7357,406-7397081-8282728,7397081,Male,48,04-04-2022,Delivered,Flipkart,J0003-SET-XXL,Set,XXL,1,INR,696,NEW DELHI,DELHI,110051,IN,False
7358,406-5045339-1429924,5045339,Female,21,04-04-2022,Delivered,Myntra,JNE3399-KR-XXXL,kurta,3XL,1,INR,435,Bengaluru,KARNATAKA,560037,IN,False
7359,402-2542227-8272338,2542227,Female,43,04-04-2022,Delivered,Flipkart,JNE3648-TP-N-S,Top,S,1,INR,518,Mumbai,MAHARASHTRA,400059,IN,False
7360,406-4477213-1706745,4477213,Female,40,04-04-2022,Cancelled,Myntra,JNE3790-KR-XXL,kurta,XXL,1,INR,307,JAIPUR,RAJASTHAN,302016,IN,False
7361,406-8730758-7342751,8730758,Male,62,04-04-2022,Delivered,Amazon,J0003-SET-XS,Set,XS,1,INR,696,NEW DELHI,DELHI,110059,IN,False
7362,403-1270767-8640345,1270767,Female,23,04-04-2022,Delivered,Amazon,MEN5014-KR-M,kurta,M,1,INR,665,BERHAMPUR,ODISHA,760004,IN,False
7363,406-7092786-2369113,7092786,Female,45,04-04-2022,Delivered,Flipkart,J0003-SET-S,Set,S,1,INR,696,VISAKHAPATNAM,ANDHRA PRADESH,530047,IN,False
7364,407-0251868-9036369,251868,Female,67,04-04-2022,Delivered,Amazon,JNE3435-KR-S,kurta,S,1,INR,487,PUNE,MAHARASHTRA,411048,IN,False
7365,402-1620562-8755535,1620562,Female,30,04-04-2022,Cancelled,Myntra,JNE3405-KR-S,kurta,S,1,INR,435,PUNE,MAHARASHTRA,411041,IN,False
7366,405-3670716-6957136,3670716,Female,46,04-04-2022,Delivered,Flipkart,MEN5031-KR-S,kurta,S,1,INR,549,PATNA,BIHAR,800014,IN,False
7367,407-0820409-0989928,820409,Female,72,04-04-2022,Delivered,Myntra,MEN5027-KR-XL,kurta,XL,1,INR,475,GURUGRAM,HARYANA,122002,IN,False
7368,408-4714590-7396345,4714590,Female,33,04-04-2022,Delivered,Flipkart,J0095-SET-XXXL,Set,3XL,1,INR,653,DEHRADUN,UTTARAKHAND,248001,IN,False
7369,404-4272104-2222758,4272104,Female,28,04-04-2022,Delivered,Amazon,J0352-KR-M,kurta,M,1,INR,627,MUMBAI,MAHARASHTRA,400027,IN,False
7370,403-1166418-4001913,1166418,Female,18,04-04-2022,Delivered,Nalli,J0230-SKD-S,Set,S,1,INR,1111,BENGALURU,KARNATAKA,560027,IN,False
7371,171-4155049-3094711,4155049,Male,31,04-04-2022,Delivered,Others,SET345-KR-NP-XL,Set,XL,1,INR,603,Honda,GOA,403505,IN,False
7372,407-6052973-4041112,6052973,Female,43,04-04-2022,Delivered,Myntra,MEN5026-KR-L,kurta,L,1,INR,499,TIRUPATI,ANDHRA PRADESH,517501,IN,False
7373,407-6052973-4041112,6052973,Female,77,04-04-2022,Delivered,Flipkart,MEN5032-KR-S,kurta,S,1,INR,811,DABHOI,GUJARAT,391210,IN,False
7374,407-8319131-0425127,8319131,Female,64,04-04-2022,Delivered,Flipkart,PJNE3291-KR-5XL,kurta,5XL,1,INR,869,VELUR,TAMIL NADU,638182,IN,False
7375,407-6890925-5225926,6890925,Female,51,04-04-2022,Delivered,Amazon,MEN5027-KR-XXL,kurta,XXL,1,INR,475,BERHAMPORE,WEST BENGAL,742302,IN,False
7376,408-6214708-0969945,6214708,Female,45,04-04-2022,Delivered,Ajio,SET397-KR-NP  -M,Set,M,1,INR,999,JALGAON,MAHARASHTRA,425003,IN,False
7377,408-7479923-5471552,7479923,Female,33,04-04-2022,Delivered,Amazon,JNE3888-KR-XXL,kurta,XXL,1,INR,696,lucknow,UTTAR PRADESH,226012,IN,False
7378,171-4574313-9453114,4574313,Male,72,04-04-2022,Delivered,Amazon,J0341-DR-XL,Western Dress,XL,1,INR,743,BENGALURU,KARNATAKA,560094,IN,False
7379,406-6928157-1655501,6928157,Female,29,04-04-2022,Delivered,Myntra,SET273-KR-NP-XS,Set,XS,1,INR,612,HYDERABAD,TELANGANA,500056,IN,False
7380,407-2503618-8219566,2503618,Female,69,04-04-2022,Delivered,Amazon,J0078-SET-S,Set,S,1,INR,999,BENGALURU,KARNATAKA,560067,IN,False
7381,407-2503618-8219566,2503618,Female,24,04-04-2022,Delivered,Myntra,JNE3543-KR-XXL,kurta,XXL,1,INR,368,KURNOOL,ANDHRA PRADESH,518002,IN,False
7382,406-1772958-8503538,1772958,Female,66,04-04-2022,Delivered,Myntra,J0340-TP-XS,Top,XS,1,INR,563,ZIRAKPUR,PUNJAB,140603,IN,True
7383,402-7583319-6529967,7583319,Female,66,04-04-2022,Delivered,Myntra,SAR024,Saree,Free,1,INR,692,IMPHAL,MANIPUR,795001,IN,False
7384,408-6005714-0461165,6005714,Male,23,04-04-2022,Delivered,Amazon,NW009-ST-CP-S,Set,S,1,INR,560,SRINAGAR,JAMMU & KASHMIR,190019,IN,False
7385,407-1860254-4798748,1860254,Male,43,04-04-2022,Delivered,Flipkart,SET286-KR-NP-S,Set,S,1,INR,618,KHUNTI,JHARKHAND,835210,IN,False
7386,407-1860254-4798748,1860254,Female,21,04-04-2022,Delivered,Myntra,J0349-SET-XXXL,Set,3XL,1,INR,845,ALLAHABAD,UTTAR PRADESH,211002,IN,False
7387,403-5776736-8390731,5776736,Female,37,04-04-2022,Delivered,Myntra,SET397-KR-NP-XL,Set,XL,1,INR,1115,MUMBAI,MAHARASHTRA,400101,IN,False
7388,406-0776279-1215555,776279,Female,37,04-04-2022,Delivered,Flipkart,SAR002,Saree,Free,1,INR,1174,MUNDERA BAZAR,UTTAR PRADESH,273201,IN,False
7389,405-6635021-6394712,6635021,Female,25,04-04-2022,Delivered,Myntra,JNE3878-KR-XXXL,kurta,3XL,1,INR,399,THANE,MAHARASHTRA,400601,IN,False
7390,404-0241385-0035567,241385,Female,48,04-04-2022,Delivered,Flipkart,JNE3611-KR-S,kurta,S,1,INR,459,Pattambi,KERALA,679303,IN,False
7391,404-6778848-8161958,6778848,Female,66,04-04-2022,Delivered,Flipkart,JNE3291-KR-XL,kurta,XL,1,INR,499,SALEM,TAMIL NADU,636030,IN,False
7392,406-7997074-4861928,7997074,Male,35,04-04-2022,Delivered,Others,SET048-KR-NP-XS,Set,XS,1,INR,629,PUNE,MAHARASHTRA,411028,IN,False
7393,404-4342119-4999542,4342119,Female,41,04-04-2022,Delivered,Myntra,JNE3774-KR-S,kurta,S,1,INR,449,NARSIPATNAM,ANDHRA PRADESH,531116,IN,False
7394,404-4342119-4999542,4342119,Female,61,04-04-2022,Delivered,Myntra,JNE3461-KR-XL,kurta,XL,1,INR,363,Dindigul,TAMIL NADU,624005,IN,False
7395,406-9317778-5358758,9317778,Female,43,04-04-2022,Delivered,Amazon,SET324-KR-NP-S,Set,S,1,INR,635,RAJAM,ANDHRA PRADESH,532127,IN,False
